coefficient,pvalue,var_explained,covar,protein_field
-0.0017314579710977,0.3130902716816663,3.1301924476308776e-05,Cooked veg intake,defa1_defa1b
-0.0082919048837642,9.363640148910692e-08,0.0008763490462536014,Raw veg intake,defa1_defa1b
-0.0072871597888457,0.0004766529384754379,0.00037536535739964927,Fresh fruit intake,defa1_defa1b
-0.0070329507057531,0.00028754087624038085,0.0004044234518242964,Dried fruit intake,defa1_defa1b
0.0968407904031177,1.0167341173996706e-15,0.0025632686534182,Oily fish intake,defa1_defa1b
0.1021152008556713,1.3574342843655983e-09,0.0016597305012813,Non-oily fish intake,defa1_defa1b
-0.0682039032437929,2.4195376414852008e-08,0.0016021303652912,Processed meat intake,defa1_defa1b
0.0249190039127424,0.0164587815325599,0.0005812747087247194,Poultry intake,defa1_defa1b
0.3553924446395469,0.0092052992690203,0.0003496858459444541,Beef intake,defa1_defa1b
-0.0416122323273148,0.0376311377036363,0.0003225799942093558,Lamb intake,defa1_defa1b
-0.0546122591824069,0.0024429491546468,0.000979504794915762,Pork intake,defa1_defa1b
0.0018191784749546,7.814781260824028e-07,0.0007503828439397757,Bread intake,defa1_defa1b
0.0016014875805513,0.1525008695917386,6.296787527443202e-05,Cereal intake,defa1_defa1b
-0.0073001468510116,3.7091945637703017e-07,0.0007945535173591974,Water intake,defa1_defa1b
0.0362944572909281,0.0005430835131660093,0.000723272271840397,Alcohol intake frequency,defb103a_defb103b
-0.0244054827510827,0.0019756591335323,0.0004194030715967432,Smoking status,defb103a_defb103b
0.0020478635699302,1.5121704726025096e-13,0.0016837316493866,% body fat,defb103a_defb103b
-0.0026501110506431,0.2133093243952326,4.784115601786147e-05,Hours slept per day,defb103a_defb103b
0.0011485590733189,0.1404780169896452,6.711174960756996e-05,TDI,defb103a_defb103b
0.0157456728770496,0.0018435135542856,0.0002995572378666457,Education,defb103a_defb103b
-0.0285364003113914,0.0010032513180154,0.0004671692253983252,Days/week moderate activity,defb103a_defb103b
9.933340421510936e-05,0.6414129054967278,6.699872829424951e-06,Grip strength,defb103a_defb103b
0.0016748386445848,0.1898622735623418,5.3087876753997415e-05,Cooked veg intake,defb103a_defb103b
-0.0013458633648588,0.2412324022782748,4.242199717116108e-05,Raw veg intake,defb103a_defb103b
-0.0028815878708416,0.0663661178452985,0.00010411325524196488,Fresh fruit intake,defb103a_defb103b
-0.0049723826377279,0.0006494188069545457,0.00035913982245469443,Dried fruit intake,defb103a_defb103b
0.0898596829737272,0.0038234712559679,0.0004316368787279223,Oily fish intake,defb103a_defb103b
0.050135991169134,0.1403311549716998,0.0001900398506027418,Non-oily fish intake,defb103a_defb103b
-0.0134389285447203,0.0292947809793354,0.0004585381015306632,Processed meat intake,defb103a_defb103b
0.0923154887143228,0.0599025236837251,0.00013376835407302108,Poultry intake,defb103a_defb103b
0.1941305291013931,0.0578464282199654,0.0002758665141156992,Beef intake,defb103a_defb103b
0.674062968732612,1.3109464378473261e-07,0.0014792211457012,Lamb intake,defb103a_defb103b
0.4489775247524741,0.0007892857565677371,0.000693482375227273,Pork intake,defb103a_defb103b
0.0004495284610707072,0.1053954908297414,8.09870471162874e-05,Bread intake,defb103a_defb103b
-0.0013905285131652,0.0982509076387395,8.443921654349556e-05,Cereal intake,defb103a_defb103b
-0.000911476917097478,0.4000936908476029,2.1870880577720915e-05,Water intake,defb103a_defb103b
-0.0826345229273705,3.223137897537154e-11,0.0021911752694114,Alcohol intake frequency,defb104a_defb104b
-0.0297162302973831,0.0074903592847009,0.00029034444266207886,Smoking status,defb104a_defb104b
-0.0145774171928255,1.83242471608533e-310,0.0425417351327547,% body fat,defb104a_defb104b
-0.0009859409987284537,0.7425529724199383,3.306273452515169e-06,Hours slept per day,defb104a_defb104b
-0.00010544703732075502,0.9234588281637484,2.828667277872221e-07,TDI,defb104a_defb104b
-0.0323756705426914,5.4701329127747695e-06,0.0006330505059752125,Education,defb104a_defb104b
-0.0281688787957066,0.0198207948726204,0.0008763793269723082,Days/week moderate activity,defb104a_defb104b
0.0127140861036596,0.0,0.0548797465488755,Grip strength,defb104a_defb104b
-0.0020797963613529,0.257112941816619,3.935252232248024e-05,Cooked veg intake,defb104a_defb104b
-0.0096441418308044,3.730382190992869e-09,0.0010645832038555,Raw veg intake,defb104a_defb104b
-0.0162710159380914,1.9375200960471123e-13,0.001655427745635,Fresh fruit intake,defb104a_defb104b
-0.0106614734767671,2.0055667770981015e-07,0.0008278777656766671,Dried fruit intake,defb104a_defb104b
0.0470378141234468,1.9259394594215985e-06,0.0008163623217814415,Oily fish intake,defb104a_defb104b
0.0266205701664926,0.0098901562420927,0.0003120798239816783,Non-oily fish intake,defb104a_defb104b
-0.1058540745839456,2.54588489769672e-34,0.0071974820407467,Processed meat intake,defb104a_defb104b
-0.0349949025743106,0.0252579545756118,0.000629727379794422,Poultry intake,defb104a_defb104b
-0.0563331705502861,9.876574770955856e-05,0.0009209386907174344,Beef intake,defb104a_defb104b
-0.0530129494266501,0.0168699516925328,0.0005144223267705062,Lamb intake,defb104a_defb104b
-0.0996673359871457,1.1617153031722132e-06,0.0012593200780511,Pork intake,defb104a_defb104b
0.0053922455239908,2.470586342112027e-43,0.0058206088623415,Bread intake,defb104a_defb104b
0.0007527379516476463,0.5250906025297452,1.2376260110619827e-05,Cereal intake,defb104a_defb104b
-0.0119049959785751,5.1720208292315065e-15,0.0018734310130874,Water intake,defb104a_defb104b
0.0188468410774602,0.1340640335513738,0.00011185182643322642,Alcohol intake frequency,defb116
0.0219623096535356,0.1328460727404089,0.00016426853225244816,Smoking status,defb116
0.0013575793218454,0.0083167623303141,0.00021337643571503665,% body fat,defb116
0.0045982090162192,0.2440205322747794,4.158879421022729e-05,Hours slept per day,defb116
-0.0006983847331793232,0.6284495096603786,7.175704911782309e-06,TDI,defb116
0.0041187493113008,0.6601377031726519,5.92507059761859e-06,Education,defb116
-0.0235437026656529,0.1633599307684272,0.00026006966810879754,Days/week moderate activity,defb116
-0.0010699923963033,0.0067575429920158,0.000224783887519946,Grip strength,defb116
0.0007454589533966689,0.7574060145796184,2.923751184498369e-06,Cooked veg intake,defb116
0.00017720941215651874,0.9343590091030952,2.078681720245442e-07,Raw veg intake,defb116
0.0023877547773641,0.4120746893842304,2.0616850831291737e-05,Fresh fruit intake,defb116
0.0026015848789623,0.3347757587593717,2.8508196991306783e-05,Dried fruit intake,defb116
0.0233679590407403,0.1656672734935831,0.0001351914010400112,Oily fish intake,defb116
0.0381185407243736,0.004969754226418,0.0002839198275130813,Non-oily fish intake,defb116
0.0259139083055852,0.0232721479799229,0.00031067333959409105,Processed meat intake,defb116
-0.1331577562646473,0.141825114224548,0.00010512217562143668,Poultry intake,defb116
-0.1231203033796769,0.070765110695665,0.00043675893980393686,Beef intake,defb116
0.0307789993320547,0.2689158027308527,0.00011497716045859312,Lamb intake,defb116
-0.0590370974320766,0.308804402602498,0.00015685068664818123,Pork intake,defb116
-0.0019335634630722,0.00017082717528933767,0.00043282063255487886,Bread intake,defb116
0.0025147672567708,0.1063931171272445,7.988392422328961e-05,Cereal intake,defb116
-0.0002808061788451689,0.8884608657233962,6.027740027906855e-07,Water intake,defb116
0.0218318445777824,0.1395132733844286,0.0002843710886486347,Alcohol intake frequency,defb118
-0.0233613623039317,0.0347462839632661,0.0002197144065218623,Smoking status,defb118
-0.0002540061820587339,0.5143890587006794,1.3027279258293464e-05,% body fat,defb118
-0.0011102988879237,0.7102731883687696,4.22890416409211e-06,Hours slept per day,defb118
0.0004268890413489776,0.6960748319361365,4.675781744720524e-06,TDI,defb118
0.0103677684138228,0.1438031900356909,6.5476055499342e-05,Education,defb118
-0.0166385067899769,0.2445037839782536,0.0001495129307451748,Days/week moderate activity,defb118
0.00017761227891614678,0.5526987027674815,1.0801868605555333e-05,Grip strength,defb118
-0.00345533609862,0.0586455487777423,0.00010955259188541158,Cooked veg intake,defb118
-0.0020871380980872,0.2001717873339444,5.028818024660541e-05,Raw veg intake,defb118
-0.0007071320814454008,0.7483651201065379,3.153501828691124e-06,Fresh fruit intake,defb118
-0.0051324018625809,0.0119704542854623,0.0001935014311665132,Dried fruit intake,defb118
0.0325684926532652,0.0107225391957859,0.0002906929261178717,Oily fish intake,defb118
0.0197808334446157,0.2661109177920889,0.00015789480066417003,Non-oily fish intake,defb118
0.1039842530508705,0.0061230988451954,0.0004910611115334225,Processed meat intake,defb118
0.0373395255386944,0.0165190734944956,0.0003728299026429216,Poultry intake,defb118
-0.0085604043010888,0.4346369335470771,5.754941928783768e-05,Beef intake,defb118
0.039296606075077,0.0752972918752435,0.00024157763725207596,Lamb intake,defb118
0.5183650918635164,0.000774866598771359,0.0004472332683907591,Pork intake,defb118
0.00015789562899447038,0.685259759893128,5.033620048369343e-06,Bread intake,defb118
0.00011207318022125947,0.9242945986624456,2.7670455632037893e-07,Cereal intake,defb118
0.0007524658609065162,0.6196663764590782,7.548556630314777e-06,Water intake,defb118
-0.1018616292090765,0.0039903223626949,0.000495363311517042,Alcohol intake frequency,defb4a_defb4b
-0.6557950936399926,1.994078356723605e-93,0.0128880327877778,Smoking status,defb4a_defb4b
-0.0219747099257145,2.3522312220282404e-85,0.0115700850111984,% body fat,defb4a_defb4b
-0.0218274793339009,0.0116080620670151,0.0001933650417386802,Hours slept per day,defb4a_defb4b
0.0316007700653238,1.399196442686244e-23,0.0030364778510581,TDI,defb4a_defb4b
0.1644381835645491,1.1413483011743277e-15,0.00194627897704,Education,defb4a_defb4b
-0.240479761316325,8.197276850953267e-12,0.0019317507693444,Days/week moderate activity,defb4a_defb4b
0.0320165731537829,6.176050071325289e-306,0.041550138118399,Grip strength,defb4a_defb4b
-0.0200640135867513,0.00010333778422934388,0.0004575580103605548,Cooked veg intake,defb4a_defb4b
-0.0468078382768146,1.2330115577406945e-23,0.003044057619154,Raw veg intake,defb4a_defb4b
-0.0717945087106505,1.2125611815307665e-29,0.0038738531401612,Fresh fruit intake,defb4a_defb4b
-0.0541974683157935,6.426463656408864e-20,0.0025313036275542,Dried fruit intake,defb4a_defb4b
0.6429465692934768,3.682955406587154e-07,0.002157408058989,Oily fish intake,defb4a_defb4b
0.5718417796245945,4.196215165674034e-05,0.0005654958235041074,Non-oily fish intake,defb4a_defb4b
-0.541003795894135,5.2542139916249235e-105,0.0209944017164342,Processed meat intake,defb4a_defb4b
0.5786929126011484,0.0039566407531606,0.0008911588292703221,Poultry intake,defb4a_defb4b
-0.3384458047695129,4.3625464575000516e-16,0.0029340804662024,Beef intake,defb4a_defb4b
-0.3598750624994715,1.6876273414451755e-08,0.0023941071005401,Lamb intake,defb4a_defb4b
-0.4086488647245976,4.705786466989076e-12,0.0029958877222621,Pork intake,defb4a_defb4b
0.0269093541200236,2.675724272559265e-127,0.0173374161273151,Bread intake,defb4a_defb4b
-0.0175894854450866,2.5230583995265045e-07,0.0008067586565996688,Cereal intake,defb4a_defb4b
-0.0402983879880046,4.1867641945062524e-20,0.0025569565451041,Water intake,defb4a_defb4b
0.0365709935518814,0.0006263663283779485,0.000395432071414399,Alcohol intake frequency,dennd2b
0.0396440746049902,0.4076101934068993,2.141486893025914e-05,Smoking status,dennd2b
0.0009492677203363388,0.0047308458090434,0.0002448582083220156,% body fat,dennd2b
0.0038840155667833,0.1327870609612253,6.9343913566038e-05,Hours slept per day,dennd2b
-0.00020006359681549465,0.8321304451196905,1.3789147173547316e-06,TDI,dennd2b
-0.0024221560549295,0.6925072518079549,4.799341602899918e-06,Education,dennd2b
-0.0070509139394551,0.4980711567886751,9.160753350845517e-05,Days/week moderate activity,dennd2b
-0.0008574943820364803,0.0009049444661056552,0.0003379135110127,Grip strength,dennd2b
-0.0010921891839217,0.4786144608463104,1.5406553376789665e-05,Cooked veg intake,dennd2b
0.0013416626085883,0.3377576253865296,2.8200866951682804e-05,Raw veg intake,dennd2b
0.0003672382431057881,0.8466335438080579,1.1480780968136791e-06,Fresh fruit intake,dennd2b
0.00018950183335270305,0.9147247828008116,3.518949705624255e-07,Dried fruit intake,dennd2b
-0.0834567708541143,0.0258407002554214,0.00025428253237461297,Oily fish intake,dennd2b
0.0262600615702973,0.087507138127661,0.00012141024241911388,Non-oily fish intake,dennd2b
0.0273481524902222,0.0139393620788544,0.0003120765737985557,Processed meat intake,dennd2b
-0.0155186433642862,0.0139017271240497,0.0004225337810143524,Poultry intake,dennd2b
0.014096750391031,0.2568252058532103,0.0001717961985836556,Beef intake,dennd2b
0.0656286987522276,0.6723956128005796,6.084742816925288e-05,Lamb intake,dennd2b
0.1844787932739854,0.1653668703706106,0.0002843444561845646,Pork intake,dennd2b
-0.000619432894330404,0.0657333649615817,0.00010392359494918067,Bread intake,dennd2b
0.001807499716692,0.0756655691358764,9.683976326434323e-05,Cereal intake,dennd2b
0.0030946987585855,0.018192609636744,0.00017115588503804807,Water intake,dennd2b
-0.053152209400003,9.41545195538984e-09,0.0015208355636586,Alcohol intake frequency,denr
-0.0275981307143029,0.0103359558975599,0.0004794138746020944,Smoking status,denr
0.0008516983272433717,0.0243687154317209,0.00015528500013440303,% body fat,denr
-0.0057943930200735,0.0461805289294778,0.0001217923786942644,Hours slept per day,denr
0.0028045202658307,0.0083469401475878,0.0002131648319818569,TDI,denr
-0.0021076731904118,0.7598552611151317,2.8629725876551704e-06,Education,denr
0.0173121611551003,0.2131632405757342,8.894654650866349e-05,Days/week moderate activity,denr
0.0002878924846391385,0.322565301825976,2.9982747521044544e-05,Grip strength,denr
-0.001138370865473,0.513794973425835,1.306331547755528e-05,Cooked veg intake,denr
-0.0013825821913367,0.3779977699560407,2.381438201599961e-05,Raw veg intake,denr
-0.0103096479833787,1.4623672013019612e-06,0.0007105332314112331,Fresh fruit intake,denr
-0.0036077870166224,0.0702902472504804,0.00010038347452662126,Dried fruit intake,denr
0.0292951637234679,0.0021813549045038,0.000595739938343835,Oily fish intake,denr
0.0554716981029564,0.0013293034334228,0.0004806161802884984,Non-oily fish intake,denr
-0.0215491044896734,0.0103992821488554,0.00035740885005304616,Processed meat intake,denr
0.1576391305142554,0.0189495508626875,0.000380315997627039,Poultry intake,denr
0.138410031460981,0.0057982548986259,0.0006384713484332844,Beef intake,denr
-0.0378036414799135,0.0790950870084152,0.0004032681308356555,Lamb intake,denr
0.0626738767169226,0.1415276682175501,0.00021649600000370555,Pork intake,denr
-0.0004398692632335416,0.2458280110890734,4.126889560743375e-05,Bread intake,denr
-0.0059310082371402,2.3403751087062506e-07,0.0008186920137539343,Cereal intake,denr
0.0009785662512155114,0.5077634827422495,1.3441509180009934e-05,Water intake,denr
-0.0450700305143438,0.00013896279845718436,0.0011081851558568,Alcohol intake frequency,dffa
-0.0884284218784642,1.2832248875703683e-10,0.0016139701532014,Smoking status,dffa
0.0047452585725182,8.671033718851685e-23,0.0028628316867823,% body fat,dffa
-0.0056081264681407,0.1312939477933939,6.760970684284896e-05,Hours slept per day,dffa
0.0095096643419284,2.3504834415377108e-12,0.0014587903155739,TDI,dffa
0.0292606532236816,0.0008958659062671138,0.0003274837106787821,Education,dffa
-0.0413456306171257,0.0062772623116568,0.00029301635306021057,Days/week moderate activity,dffa
-0.0013900962114553,0.00018080390091538783,0.00041621273164363387,Grip strength,dffa
-0.004020453380092,0.0713552075689471,9.653973801335902e-05,Cooked veg intake,dffa
-0.0065637638426541,0.0010798544485812,0.00031721631628242586,Raw veg intake,dffa
-0.0142673754184394,1.7522242465658358e-07,0.0008099217227070533,Fresh fruit intake,dffa
-0.0111168877640844,1.2373158503891178e-05,0.0005670930055079864,Dried fruit intake,dffa
0.1044086843243826,3.972075465199948e-11,0.0021149227593427,Oily fish intake,dffa
0.0978498759315073,9.480651248897328e-06,0.0013756923801168,Non-oily fish intake,dffa
-0.0365800703846941,0.0006698618253537031,0.000680166655031023,Processed meat intake,dffa
0.2444030839824573,0.0047583949307766,0.0006005038216773559,Poultry intake,dffa
0.209106170852257,0.0011623044762239,0.0007580675903193979,Beef intake,dffa
-0.0472024883525011,0.07176197932579,0.0004925246236075611,Lamb intake,dffa
0.1557312665406427,0.0042129167277582,0.0005102777695313679,Pork intake,dffa
-0.0007384267320848798,0.1268534914780265,6.919678184371788e-05,Bread intake,dffa
-0.0122978134528067,4.70944650365197e-17,0.0020897315405471,Cereal intake,dffa
0.0031934002183084,0.0896680406920039,8.551788809648284e-05,Water intake,dffa
0.0174201458869529,0.0637122112375871,0.0003630537568393504,Alcohol intake frequency,dgcr6
-0.0207794851748611,0.0131403911917864,0.00020022996263071167,Smoking status,dgcr6
0.0015514790586871,1.437635981203913e-07,0.0008475889395135229,% body fat,dgcr6
-0.0046407524606328,0.0403098594238593,0.00012884071790293818,Hours slept per day,dgcr6
0.0006995179569943802,0.3979450337771183,2.189526717414029e-05,TDI,dgcr6
0.0214153327262086,6.669838253820052e-05,0.00048718048181079496,Education,dgcr6
-0.0296094428468831,0.0022348821834935,0.00035801681769995994,Days/week moderate activity,dgcr6
5.375992130184926e-05,0.8124098591651996,1.72583177488454e-06,Grip strength,dgcr6
0.0004332289039461373,0.7542311483796134,3.003344876034488e-06,Cooked veg intake,dgcr6
-0.0023116928821688,0.0609601783449699,0.0001075850970141281,Raw veg intake,dgcr6
-0.0037522466767246,0.0245749139036827,0.00015484709556977093,Fresh fruit intake,dgcr6
-0.0028296176447826,0.0673096776276058,0.000102571493425481,Dried fruit intake,dgcr6
0.1001494101516297,0.0675232133602749,0.0002515375524942506,Oily fish intake,dgcr6
0.0119160991189386,0.1256707116907544,0.00020855601334170013,Non-oily fish intake,dgcr6
-0.0202538716009863,0.0378537610619665,0.00031363827499814994,Processed meat intake,dgcr6
-0.0139129634169407,0.0932437482945328,0.0001479752539193354,Poultry intake,dgcr6
-0.0290823833815583,0.0076937587456254,0.00031903992692975525,Beef intake,dgcr6
-0.0460400485468266,0.0059238225654641,0.00034722120566665817,Lamb intake,dgcr6
-0.0404909978693764,0.0088257073841762,0.0002922828237446392,Pork intake,dgcr6
0.00035695644171050944,0.2262780296118446,4.4864099806280187e-05,Bread intake,dgcr6
-0.002414065912303,0.006867838031654,0.00022389245655483016,Cereal intake,dgcr6
-0.0002696339639174026,0.8143145186518523,1.6903156156943696e-06,Water intake,dgcr6
0.149165309419559,0.0017901256205803,0.0010378225460672,Alcohol intake frequency,dgka
-0.0714810423981934,5.519659587546315e-12,0.001741671607911,Smoking status,dgka
0.0036656170192844,8.511709845735246e-24,0.0030946995856326,% body fat,dgka
-0.0061259422762521,0.0287901707308163,0.00014645911887564993,Hours slept per day,dgka
0.0070874686902377,4.633844888669107e-12,0.0014646946650252,TDI,dgka
0.0292450150405142,1.0826484498493106e-05,0.0005930355758901558,Education,dgka
-0.0313474256401695,0.0059952200951729,0.00035149672212945906,Days/week moderate activity,dgka
-0.0007672399812441462,0.0062460879915397,0.00022910766864430037,Grip strength,dgka
-0.0026628009030935,0.1131413190620451,7.690058858590499e-05,Cooked veg intake,dgka
-0.0073139181804188,1.310115452746059e-06,0.0007170079916623807,Raw veg intake,dgka
-0.0141013251851064,8.242490367027282e-12,0.0014301545711527,Fresh fruit intake,dgka
-0.0070858946687518,0.00022626827036337357,0.00041661627123030186,Dried fruit intake,dgka
0.0726535308051787,1.175518805123366e-09,0.0020731594722941,Oily fish intake,dgka
0.0714810153628411,1.7744355391311325e-05,0.0013511966682649,Non-oily fish intake,dgka
-0.0397914130502517,9.137553934171068e-07,0.001351656397006,Processed meat intake,dgka
0.1727342739296849,0.0076521087633581,0.0004430352173320952,Poultry intake,dgka
0.1630531281722815,0.0007473464715887085,0.0008906688450937177,Beef intake,dgka
0.0730924897185788,0.0799180714688496,0.0004902969248517108,Lamb intake,dgka
0.1309614700663807,0.0014389079054289,0.0005720228545335173,Pork intake,dgka
0.00019119803103551664,0.600807639888972,8.388974002095764e-06,Bread intake,dgka
-0.0060050909506255,5.644128584079815e-08,0.0009029611818019222,Cereal intake,dgka
-0.0022568135113223,0.1131016348795327,7.69175272433025e-05,Water intake,dgka
0.0268775178155315,0.0006354129357379468,0.0004651316871718175,Alcohol intake frequency,dgkz
0.0106183024943671,0.1302188267300219,9.044184755303932e-05,Smoking status,dgkz
0.0001228441721250206,0.6188127617753885,7.56155429107745e-06,% body fat,dgkz
-0.0015439225894471,0.4153070052377212,2.0269431117351744e-05,Hours slept per day,dgkz
0.0012417896603871,0.0732961083977306,9.79781302313001e-05,TDI,dgkz
-6.452877338787668e-05,0.988547740202664,6.2936101710640565e-09,Education,dgkz
-0.0139631672148619,0.0675947652702638,0.0004159083539728024,Days/week moderate activity,dgkz
0.000327697954225339,0.0839684710918749,9.122015532308268e-05,Grip strength,dgkz
-0.0029601720025401,0.0098205112871328,0.00020364086482832383,Cooked veg intake,dgkz
-0.0043084054475989,2.7981969778288677e-05,0.0005359616230168965,Raw veg intake,dgkz
-0.0037920754882722,0.0065593582746665,0.0002257113272697157,Fresh fruit intake,dgkz
-0.0015817175644791,0.226936540718893,4.459630982686594e-05,Dried fruit intake,dgkz
0.0945296734845232,0.0007350049324626759,0.000808551935223076,Oily fish intake,dgkz
0.1027107596333914,0.0008191858214506282,0.0004692459031855191,Non-oily fish intake,dgkz
-0.012080967232313,0.0275300905583079,0.0003567332339081786,Processed meat intake,dgkz
0.0161954633920261,0.1008413453707142,0.00018566508394135284,Poultry intake,dgkz
0.0481067327453675,0.143601367713279,0.00010146303151408724,Beef intake,dgkz
0.1596598201557185,0.1624692159448285,0.0001425546920038658,Lamb intake,dgkz
0.0519214074074069,0.0610759338389556,0.00031862451297472275,Pork intake,dgkz
0.00034685068568447914,0.1596817072919572,6.039674474876608e-05,Bread intake,dgkz
0.0008465322324886976,0.257986202613428,3.908500548298162e-05,Cereal intake,dgkz
-0.00099254613075452,0.3014540427710286,3.261599054630914e-05,Water intake,dgkz
0.0307253209959907,0.0020883177626706,0.0005954117762232286,Alcohol intake frequency,dhodh
0.031682840359136,0.00038345986421229954,0.0006171383522576489,Smoking status,dhodh
0.0008527076805803065,0.0065799753154684,0.0002265909200100874,% body fat,dhodh
-0.0015729040499948,0.5144619424592504,1.3042348414025012e-05,Hours slept per day,dhodh
-0.0009262422604326496,0.2932761800109963,3.389653908811512e-05,TDI,dhodh
-0.0034835107656375,0.5424800103774368,1.1384570419441595e-05,Education,dhodh
-0.0140333430733678,0.3095243946295284,0.000151932057177619,Days/week moderate activity,dhodh
-0.0005400281153446588,0.0252202286279584,0.000153702398192189,Grip strength,dhodh
-0.0010889348530216,0.4493413976086492,1.7563799008712273e-05,Cooked veg intake,dhodh
0.0010270436404195,0.4319583407967827,1.8952152142178807e-05,Raw veg intake,dhodh
-0.0010129677760636,0.567771074743826,1.0017787184092674e-05,Fresh fruit intake,dhodh
-0.0017959949853012,0.2771135638589116,3.624944645742161e-05,Dried fruit intake,dhodh
0.0218869127470486,0.0333326985890035,0.0002712973726942168,Oily fish intake,dhodh
0.0218833442429128,0.1272786937142964,0.0001678728533425141,Non-oily fish intake,dhodh
-0.0819517859282152,0.1414136847696021,0.00013227843307542442,Processed meat intake,dhodh
-0.0072047153810957,0.4139458036933849,3.4223579661523805e-05,Poultry intake,dhodh
-0.0208403893286916,0.0182194412817812,0.00025006980742401974,Beef intake,dhodh
-0.0304790407261058,0.0742637349388472,0.0002012700659159589,Lamb intake,dhodh
-0.0161448907289312,0.2947643529648068,0.0002957065784763616,Pork intake,dhodh
-0.00029801236615491683,0.3430741728888844,2.7586659597573663e-05,Bread intake,dhodh
0.0022816390555669,0.0163304337878358,0.0001769685284157299,Cereal intake,dhodh
-0.0025935054325618,0.0340464893592241,0.0001378587419758908,Water intake,dhodh
-0.0185982032119135,0.0078795392368288,0.0006748850297914913,Alcohol intake frequency,dhps
0.0365723715611459,9.098241362638114e-06,0.0006818865697803125,Smoking status,dhps
0.0019736123581947,1.249928587191984e-12,0.0015037358190845,% body fat,dhps
0.001204716621958,0.5735185921272534,9.458855744515188e-06,Hours slept per day,dhps
0.0021903394387862,0.0050521066980458,0.0002346514965345217,TDI,dhps
0.0163903012764424,0.0012241971295503,0.0003120369086735411,Education,dhps
-0.0334733876176607,0.00012183797416007632,0.0006060575356006589,Days/week moderate activity,dhps
0.0007640792353068229,0.00034959161846223884,0.0003815911791391791,Grip strength,dhps
-0.0027466297565793,0.0321533472699522,0.0001370329608580797,Cooked veg intake,dhps
-0.0033328285743705,0.0039686613792967,0.0002477070211422685,Raw veg intake,dhps
0.0002972664960257749,0.8500473786290917,1.067095543794748e-06,Fresh fruit intake,dhps
-0.0031405446027466,0.0327492290002895,0.00013609382603771268,Dried fruit intake,dhps
-0.0648257994760517,0.0341371275001677,0.00017051288850777533,Oily fish intake,dhps
-0.0581791685435434,0.0912285694210553,0.00013885118747988866,Non-oily fish intake,dhps
-0.0526271728499367,1.1200041837617998e-08,0.0015079855701211,Processed meat intake,dhps
0.0835598612904042,0.1173721617851471,0.0002321657303751272,Poultry intake,dhps
-0.0501507573868267,1.1374370180843362e-06,0.000967619905117124,Beef intake,dhps
-0.0495619200812763,0.0016766132631353,0.0004802337613692543,Lamb intake,dhps
0.0458731222066577,0.1434359338870741,0.0007496689113335317,Pork intake,dhps
0.0008777500477382842,0.0016011824473314,0.0002972610405669108,Bread intake,dhps
-8.95984005319657e-05,0.9152872099826532,3.37806567453966e-07,Cereal intake,dhps
-0.00028418756894975047,0.7930626985675431,2.0546016490885697e-06,Water intake,dhps
-0.0116973823977606,0.1422670860393304,0.0002012830104953786,Alcohol intake frequency,dhrs4l2
0.0209926591838049,0.0200824553689557,0.00018234970310289332,Smoking status,dhrs4l2
0.0009636133996377144,0.002361444392905,0.0002751875680873646,% body fat,dhrs4l2
-0.0006801407870257987,0.7800990053453112,2.32050652684985e-06,Hours slept per day,dhrs4l2
0.0024562224394109,0.0057913981991695,0.00022664821757045184,TDI,dhrs4l2
0.004586916586452,0.4267702834835331,1.8802656646346005e-05,Education,dhrs4l2
0.0069182048628435,0.4810169946597425,0.00010602610734449988,Days/week moderate activity,dhrs4l2
-0.00010217527440453928,0.6747467592734158,5.242530617353852e-06,Grip strength,dhrs4l2
-0.0022648760250614,0.1206756164058465,7.170015107084847e-05,Cooked veg intake,dhrs4l2
-0.0022846026545746,0.0830362154145651,8.943940859649339e-05,Raw veg intake,dhrs4l2
-0.0036725241319897,0.040412805462549,0.00012504149060382793,Fresh fruit intake,dhrs4l2
-0.0035897936028739,0.0313142541327626,0.00013799531333718614,Dried fruit intake,dhrs4l2
0.0299100356533485,0.0001880366560627406,0.0007054462629963044,Oily fish intake,dhrs4l2
0.0177796923268531,0.0335944851129978,0.0003210378521372541,Non-oily fish intake,dhrs4l2
-0.0192546303372854,0.0663781755904168,0.0002503695624691,Processed meat intake,dhrs4l2
0.1332993985914521,0.0194961941122087,0.00032677110682073087,Poultry intake,dhrs4l2
-0.1875647768681082,0.1151325837015403,0.0001788196154247767,Beef intake,dhrs4l2
-0.0379358979879451,0.0351458466759264,0.0002845834458836697,Lamb intake,dhrs4l2
0.051366204252499,0.1497033018359104,0.00018696081251453684,Pork intake,dhrs4l2
9.056041787244142e-05,0.7749866703431854,2.4326775600924875e-06,Bread intake,dhrs4l2
-0.0042309072093424,1.0465197645322067e-05,0.0005781085506340909,Cereal intake,dhrs4l2
0.0025960091426792,0.0352820653747119,0.00013191764865225905,Water intake,dhrs4l2
0.2479258142159083,0.0170366617591975,0.0007369988441475417,Alcohol intake frequency,diablo
0.2133832807948697,0.0603223097432322,0.00011071210899591984,Smoking status,diablo
0.0086583682528453,5.7475624561372135e-28,0.0036243767687038,% body fat,diablo
-0.0064438902002362,0.288680284935665,3.4008934905775914e-05,Hours slept per day,diablo
0.0084083055569765,0.00015023471302805274,0.0004340028463022537,TDI,diablo
0.0525202262523425,0.0002705458889543873,0.0004006278685412507,Education,diablo
